age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,y
42,4,2,2,0,515,1,0,0,2,-1,0,0,0
45,4,2,2,0,5694,1,0,0,2,193,2,0,0
33,2,2,1,1,-1,1,0,0,2,-1,0,0,0
49,2,0,2,0,1342,1,1,0,1,140,1,0,0
28,4,1,2,0,102,1,0,0,2,-1,0,0,0
56,4,1,2,0,23,1,0,0,2,-1,0,0,0
35,4,2,1,0,81,1,0,0,1,-1,0,0,0
42,9,1,1,0,5455,0,0,0,4,-1,0,0,0
34,4,1,2,0,297,1,0,0,4,-1,0,0,0
29,4,2,2,0,1388,1,0,0,3,-1,0,0,0
43,1,1,0,0,-77,1,0,0,1,-1,0,0,0
42,10,0,0,0,1699,0,1,0,2,-1,0,0,0
40,4,1,2,0,-65,0,1,0,2,-1,0,0,0
37,4,1,2,0,0,1,0,0,2,-1,0,0,0
40,0,0,1,0,4,1,0,0,1,-1,0,0,0
35,1,1,1,0,360,1,0,1,1,152,3,0,0
51,5,1,1,0,509,1,0,0,4,-1,0,0,0
32,2,1,2,0,0,0,0,0,2,-1,0,0,0
40,4,1,2,0,294,1,0,0,5,-1,0,0,0
55,9,0,2,0,264,1,0,0,2,-1,0,0,0
57,5,1,2,0,0,0,0,0,4,-1,0,0,0
58,9,1,2,0,4656,0,0,0,6,-1,0,0,0
49,9,0,1,0,790,1,0,0,3,-1,0,0,0
41,9,0,1,0,692,1,0,0,3,245,3,0,0
27,1,2,1,0,240,1,0,0,4,-1,0,0,0
54,1,1,1,0,898,0,0,1,2,-1,0,0,0
48,1,2,1,0,312,1,1,0,2,-1,0,0,0
29,9,2,1,0,1165,0,0,0,2,184,1,2,1
33,1,1,1,0,10,1,1,0,1,-1,0,0,0
26,0,2,1,0,1200,0,0,0,3,-1,0,0,0
37,9,2,1,0,1127,1,0,0,2,-1,0,0,0
30,9,2,1,0,8,0,0,0,17,-1,0,0,0
59,9,1,2,0,-91,0,0,0,1,-1,0,0,0
59,3,1,2,0,0,0,0,1,1,-1,0,0,1
48,9,1,1,0,6376,1,0,0,4,-1,0,0,0
58,9,1,1,0,0,1,0,0,1,-1,0,0,0
34,4,2,2,0,-292,1,0,0,6,-1,0,0,0
37,1,1,1,0,13849,1,0,0,5,-1,0,0,0
58,7,1,1,0,553,0,1,1,3,-1,0,0,0
44,2,0,2,0,20179,1,1,0,1,-1,0,0,0
31,4,2,2,0,18,0,0,0,2,-1,0,0,0
37,9,1,1,0,494,1,0,0,2,269,3,0,0
39,1,1,0,0,694,1,0,0,1,-1,0,0,0
36,1,1,0,0,287,1,0,0,3,-1,0,0,0
32,9,1,1,0,381,1,0,0,2,-1,0,0,0
51,7,1,2,0,218,1,0,0,3,363,2,0,0
28,1,1,1,0,2788,1,0,0,2,-1,0,0,1
27,0,0,1,0,451,1,0,0,1,-1,0,0,1
59,0,0,1,0,636,0,0,0,4,-1,0,0,0
49,9,1,2,0,196,0,0,0,7,163,24,1,0
29,0,1,1,0,7707,1,0,0,2,334,2,0,1
32,7,2,1,0,1364,1,1,0,5,-1,0,0,0
31,7,1,1,0,388,1,0,0,2,-1,0,0,0
61,5,1,1,0,286,0,0,0,1,-1,0,0,0
31,9,1,2,0,344,0,0,0,3,-1,0,0,0
22,8,2,1,0,0,0,0,0,6,-1,0,0,1
43,9,2,1,1,685,1,0,0,2,-1,0,0,0
40,1,1,0,0,-234,1,0,0,1,-1,0,0,0
54,0,1,1,0,111,0,0,0,13,-1,0,0,0
37,4,1,1,0,5447,1,1,0,1,-1,0,0,1
58,5,1,1,0,3648,0,0,0,4,-1,0,0,0
51,3,1,0,0,1337,0,0,1,6,-1,0,0,0
50,3,1,0,0,238,0,0,0,5,-1,0,0,0
38,7,0,1,0,61,0,0,0,1,-1,0,0,1
49,1,1,0,0,3767,1,0,0,13,-1,0,0,0
33,6,1,2,0,627,1,0,0,2,-1,0,0,0
38,1,1,0,0,83,1,0,0,2,-1,0,0,0
34,9,2,1,0,486,1,0,0,1,-1,0,0,0
35,7,2,1,0,313,1,0,0,2,301,3,0,0
26,9,2,2,0,468,1,0,0,2,364,1,0,0
54,5,1,1,0,529,1,0,0,1,-1,0,0,0
31,0,2,1,0,98,1,0,0,2,-1,0,0,0
25,8,2,1,0,6400,0,0,0,1,-1,0,0,0
52,0,0,1,0,361,0,1,0,1,-1,0,0,0
31,7,2,1,0,-32,1,0,0,1,-1,0,0,0
44,4,0,1,0,0,1,0,1,1,-1,0,0,0
33,7,1,1,0,-333,1,0,0,5,-1,0,0,0
27,8,2,1,0,538,0,0,0,2,-1,0,0,1
50,1,1,1,0,37,1,1,0,2,-1,0,0,0
71,5,0,1,0,392,0,0,1,2,-1,0,0,1
35,4,2,2,0,12,0,0,0,1,-1,0,0,0
40,3,1,0,0,34,0,0,0,4,-1,0,0,0
58,9,1,1,0,175,0,0,0,4,-1,0,0,0
35,1,2,0,0,90,1,0,0,1,-1,0,0,0
58,9,0,1,0,797,1,0,0,2,-1,0,0,0
57,5,0,1,0,316,0,0,0,2,-1,0,0,0
34,8,1,2,0,3037,1,0,1,1,-1,0,0,0
49,9,0,1,0,95,1,0,0,1,-1,0,0,0
45,0,1,1,0,309,0,0,0,4,-1,0,0,0
40,9,1,1,0,93,1,0,0,2,-1,0,0,0
30,4,1,2,0,1235,1,0,0,3,-1,0,0,0
46,0,1,1,0,2115,1,0,0,3,-1,0,0,0
36,4,1,2,0,1594,1,0,0,5,-1,0,0,0
37,0,2,2,0,1000,1,0,0,1,99,2,2,1
43,1,0,0,0,6,1,0,0,4,-1,0,0,0
39,0,2,1,0,2749,1,0,0,1,-1,0,0,0
31,1,1,1,0,1243,1,0,0,1,-1,0,0,0
30,9,2,1,0,175,0,0,0,4,-1,0,0,0
42,1,1,1,0,2906,0,0,0,1,-1,0,0,0
33,4,1,2,0,3301,1,0,0,2,171,2,0,0
54,7,1,1,0,0,0,0,0,1,-1,0,0,0
46,9,1,1,0,138,1,0,0,2,-1,0,0,0
29,4,2,1,0,1288,0,0,0,1,-1,0,0,0
39,2,1,1,0,0,0,0,0,7,-1,0,0,0
52,4,1,2,0,1701,1,1,0,1,117,2,1,0
33,9,1,1,0,804,0,1,1,2,-1,0,0,0
36,0,1,1,0,788,1,0,0,1,345,1,0,0
35,4,1,2,0,5367,0,0,0,1,92,1,0,0
26,7,2,1,0,127,1,1,0,3,-1,0,0,0
33,1,1,0,0,217,1,0,0,1,339,3,0,0
51,1,1,1,0,0,1,0,0,6,-1,0,0,0
32,9,1,1,0,0,1,1,0,1,-1,0,0,0
60,1,0,0,0,3427,0,0,0,1,-1,0,0,0
32,6,2,2,0,-98,0,1,0,2,-1,0,0,0
33,9,2,1,0,827,1,0,0,4,-1,0,0,0
29,8,2,1,0,1779,0,0,0,1,-1,0,0,1
41,1,1,1,0,2067,1,0,0,4,-1,0,0,0
48,4,0,0,0,432,1,0,0,2,-1,0,0,0
48,1,2,1,0,580,1,0,0,2,-1,0,0,0
47,3,1,1,0,0,0,0,0,3,-1,0,0,0
46,4,1,2,0,4,0,0,0,4,-1,0,0,1
35,1,1,1,0,73,0,0,0,3,-1,0,0,0
46,7,1,1,0,678,0,0,0,3,-1,0,0,0
59,3,1,0,0,57,0,0,0,11,-1,0,0,0
34,1,1,0,0,139,1,0,0,1,-1,0,0,0
31,0,1,1,0,355,1,0,0,1,-1,0,0,0
50,4,1,2,0,938,0,0,0,1,-1,0,0,1
42,6,0,2,0,5331,0,1,0,3,-1,0,0,0
41,4,2,2,0,6116,0,0,0,1,-1,0,0,0
30,9,1,2,0,0,1,1,0,1,-1,0,0,0
41,7,1,2,0,881,0,0,0,3,-1,0,0,1
33,9,2,1,0,6106,0,0,0,1,-1,0,0,0
29,10,2,0,0,1027,0,0,0,3,-1,0,0,0
32,9,1,1,0,484,1,0,0,2,463,1,2,1
53,3,1,0,0,2581,0,0,0,1,-1,0,0,0
32,0,2,1,0,-227,1,1,0,1,-1,0,0,0
31,9,2,2,0,-241,1,0,0,2,355,1,0,0
29,4,2,2,0,502,0,0,0,1,87,5,0,1
28,1,1,1,0,1687,1,0,0,2,-1,0,0,0
28,1,2,0,0,-457,1,0,0,9,-1,0,0,0
49,9,0,1,0,-403,0,1,0,2,-1,0,0,0
46,1,1,1,0,4007,0,0,0,5,217,5,1,0
45,0,1,1,0,840,1,0,0,3,-1,0,0,0
31,0,1,1,0,368,1,0,0,5,361,3,1,0
38,0,2,1,0,626,0,0,0,4,-1,0,0,0
39,9,2,2,0,4660,0,0,0,2,-1,0,0,0
56,3,1,0,0,306,0,1,0,1,-1,0,0,0
33,4,1,2,0,114,1,1,0,9,-1,0,0,0
60,4,2,2,0,1034,1,0,0,3,-1,0,0,1
41,3,1,2,0,38,1,0,0,7,-1,0,0,0
40,7,1,1,0,1938,0,0,0,1,-1,0,0,0
46,9,1,1,0,332,1,0,0,1,-1,0,0,1
46,3,1,0,0,0,0,0,1,1,-1,0,0,0
33,9,0,1,0,801,0,0,0,5,-1,0,0,1
49,5,1,1,0,8648,0,0,0,1,-1,0,0,0
32,10,2,2,0,5874,0,0,0,1,-1,0,0,0
54,4,1,1,0,-133,1,0,0,1,343,2,0,0
48,1,1,0,0,4,1,0,0,1,-1,0,0,0
56,5,0,0,0,48,1,0,0,2,-1,0,0,0
38,2,2,1,0,185,0,0,0,1,-1,0,0,0
54,9,1,1,0,273,1,0,0,3,-1,0,0,0
35,1,2,1,0,855,1,0,0,1,300,1,2,1
34,9,0,1,0,27,1,0,0,3,-1,0,0,0
33,4,1,2,0,8971,0,0,0,1,-1,0,0,0
35,4,1,2,0,618,1,0,0,1,-1,0,0,0
41,1,1,0,0,164,1,0,0,4,330,11,1,0
34,3,2,1,0,1363,0,0,1,1,93,1,0,0
60,5,0,0,0,-137,1,0,0,1,-1,0,0,0
57,4,0,2,0,461,1,0,0,10,-1,0,0,0
35,1,2,0,0,2040,0,0,0,1,157,4,0,0
34,9,1,1,0,354,0,0,0,3,-1,0,0,0
29,7,1,1,0,6567,1,0,0,2,298,1,0,1
42,1,2,1,0,625,0,0,0,3,-1,0,0,1
44,1,0,0,0,70,1,0,0,1,-1,0,0,0
48,4,1,2,0,734,1,0,0,3,-1,0,0,0
36,1,1,1,0,590,1,0,0,2,-1,0,0,0
30,6,2,2,0,663,0,0,0,1,-1,0,0,0
32,4,1,1,0,375,0,0,0,3,-1,0,0,0
37,1,1,0,0,4997,0,0,0,2,-1,0,0,0
60,1,1,0,0,228,1,0,0,11,-1,0,0,0
52,9,1,1,0,137,0,0,0,2,-1,0,0,1
38,9,1,2,0,940,0,0,0,7,-1,0,0,0
45,2,0,2,0,1273,1,1,0,2,162,3,0,0
45,1,1,0,0,572,0,0,1,6,-1,0,0,0
44,9,2,1,0,54,0,1,0,2,-1,0,0,0
55,4,1,0,0,1691,1,0,0,2,174,1,0,0
61,5,1,1,0,77,0,0,0,4,-1,0,0,1
56,1,1,0,0,115,0,0,1,1,-1,0,0,0
45,7,1,0,0,7811,0,0,0,2,-1,0,0,0
52,1,1,0,0,134,1,0,0,2,295,3,0,0
40,2,1,2,0,-164,0,0,0,1,-1,0,0,0
49,9,1,1,1,-74,1,0,0,1,-1,0,0,0
46,1,1,1,0,51,1,0,0,1,-1,0,0,0
43,2,1,2,0,903,1,0,0,1,-1,0,0,0
34,1,2,1,0,89,1,1,0,2,-1,0,0,0
39,1,1,1,0,0,1,0,0,3,-1,0,0,0
28,9,2,1,0,1417,1,0,0,1,-1,0,0,0
44,9,1,2,0,564,1,0,0,2,-1,0,0,0
26,0,2,1,0,1348,0,0,0,1,-1,0,0,0
61,6,1,2,0,4162,0,0,0,1,-1,0,0,0
33,4,1,2,0,571,0,0,0,2,-1,0,0,0
33,7,2,1,0,406,1,0,0,1,275,1,0,0
56,3,1,0,0,82,0,0,0,1,-1,0,0,0
51,7,1,1,0,193,1,0,0,3,-1,0,0,0
42,4,2,2,0,336,1,0,0,6,195,3,0,0
39,9,1,2,0,-276,0,1,0,4,-1,0,0,0
33,7,2,1,0,187,1,0,0,3,326,1,0,0
40,0,1,1,0,7711,1,0,0,5,135,1,0,0
52,0,0,1,0,1049,0,1,0,6,-1,0,0,0
31,1,2,2,0,761,0,0,1,2,-1,0,0,1
28,7,2,1,0,-260,1,0,0,2,-1,0,0,0
28,1,0,0,0,319,1,0,0,2,-1,0,0,0
59,5,2,1,0,351,1,0,0,5,-1,0,0,1
37,4,1,1,0,38,0,0,0,13,-1,0,0,0
36,1,1,0,0,4693,1,0,0,6,152,21,1,0
65,5,1,0,0,1343,0,0,1,2,-1,0,0,0
33,10,2,1,0,0,1,1,0,2,-1,0,0,0
41,4,1,1,0,0,0,0,0,1,-1,0,0,0
43,1,2,0,0,548,1,0,0,1,-1,0,0,0
41,4,1,2,0,725,0,0,0,10,-1,0,0,0
31,7,2,1,0,13,0,1,0,2,-1,0,0,1
46,0,1,1,0,556,1,1,0,3,-1,0,0,1
32,4,1,2,0,644,1,1,0,2,-1,0,0,0
60,5,1,1,0,89,0,0,0,2,-1,0,0,0
55,3,0,2,0,1241,0,0,0,7,154,5,0,0
41,0,1,1,0,683,0,1,0,1,-1,0,0,0
36,0,1,1,0,2030,1,0,0,1,-1,0,0,0
25,4,2,2,0,1098,1,1,0,1,-1,0,0,0
30,2,2,2,0,303,1,0,0,2,365,4,0,0
27,9,2,1,0,8,1,0,0,3,-1,0,0,0
30,1,1,0,0,5,0,0,0,1,203,1,2,1
52,0,1,1,0,1746,0,0,0,9,-1,0,0,0
48,10,1,1,0,0,0,0,0,3,-1,0,0,0
46,2,1,0,0,5130,1,1,0,1,-1,0,0,0
42,9,1,1,0,-887,0,0,0,4,-1,0,0,0
45,1,2,1,0,816,0,0,0,3,-1,0,0,0
36,1,1,1,0,-173,1,0,0,3,-1,0,0,0
44,1,1,0,0,2470,0,0,1,1,-1,0,0,0
35,1,1,0,0,162,1,0,0,4,-1,0,0,0
33,4,1,2,0,130,0,0,0,8,-1,0,0,0
29,0,1,1,0,792,1,0,0,2,-1,0,0,0
30,10,1,1,0,85,1,1,0,1,-1,0,0,0
34,9,2,2,0,242,1,0,0,1,-1,0,0,0
53,1,1,1,0,248,1,0,1,2,-1,0,0,0
49,0,1,1,0,428,1,0,0,1,-1,0,0,0
37,1,1,1,0,1508,0,1,0,2,-1,0,0,1
30,10,1,1,0,529,1,1,0,3,-1,0,0,0
33,8,2,1,0,1170,0,0,0,1,-1,0,0,1
37,2,1,1,0,0,1,1,0,2,-1,0,0,0
36,4,2,2,0,436,0,0,0,1,595,2,0,1
58,4,1,2,0,96,0,0,0,1,-1,0,0,1
33,9,2,1,0,486,1,0,0,2,-1,0,0,0
37,1,2,0,0,1210,0,0,0,1,-1,0,0,0
33,9,2,1,0,116,0,1,0,1,-1,0,0,0
45,7,1,0,0,116,1,0,0,3,-1,0,0,0
28,0,2,2,0,336,0,0,0,1,-1,0,0,0
53,2,1,2,0,49,0,1,0,5,-1,0,0,0
34,9,1,1,0,6107,0,0,0,3,-1,0,0,0
34,1,1,1,0,1257,1,0,0,7,-1,0,0,0
26,9,0,1,0,21,1,0,0,1,-1,0,0,0
43,10,1,1,0,1943,1,0,0,2,-1,0,0,0
31,9,2,1,0,1094,1,0,0,8,-1,0,0,0
30,10,2,1,0,2303,0,0,1,5,-1,0,0,0
38,1,1,1,0,4321,0,0,0,1,85,6,0,0
51,7,0,1,0,135,1,1,0,1,-1,0,0,0
33,9,1,2,0,44,1,0,0,2,-1,0,0,0
44,0,2,1,1,-612,1,0,0,1,-1,0,0,0
60,1,1,1,0,1130,0,0,0,2,-1,0,0,0
41,1,1,0,0,449,1,0,0,6,-1,0,0,0
53,9,1,1,0,530,0,0,0,1,-1,0,0,0
33,10,2,2,0,14889,1,0,0,3,-1,0,0,0
55,1,1,0,0,1101,0,0,0,3,-1,0,0,0
40,6,2,1,0,109,1,0,0,1,-1,0,0,0
52,9,1,1,0,98,1,0,0,1,245,2,0,0
39,9,1,1,0,5574,0,0,0,2,-1,0,0,0
56,2,1,2,0,1297,1,0,0,1,-1,0,0,0
39,9,1,1,0,0,1,0,0,1,-1,0,0,0
32,1,2,1,0,82,1,0,0,4,-1,0,0,0
41,9,2,1,0,631,0,0,1,3,-1,0,0,0
47,4,1,1,0,834,0,0,0,1,-1,0,0,0
34,1,1,1,0,187,1,0,0,2,-1,0,0,0
51,0,1,1,0,1535,0,0,0,2,-1,0,0,0
37,1,1,1,0,2848,1,0,0,2,147,3,0,0
31,6,2,2,0,96,0,0,0,1,-1,0,0,0
28,4,2,1,0,62,0,0,0,3,-1,0,0,0
74,5,1,1,0,935,0,0,0,1,99,2,0,1
60,5,1,1,0,3570,0,0,1,2,-1,0,0,0
50,4,1,2,0,5124,1,0,0,2,-1,0,0,0
46,0,1,1,0,3028,1,1,0,1,-1,0,0,0
39,4,1,2,0,20932,0,0,0,2,-1,0,0,0
37,9,1,1,0,712,1,0,0,2,-1,0,0,0
32,4,2,2,0,470,0,0,0,2,-1,0,0,0
38,1,1,0,0,3057,1,0,0,1,-1,0,0,0
32,0,1,1,0,-1,0,0,0,2,-1,0,0,0
41,4,1,2,0,527,0,0,0,1,-1,0,0,0
53,0,0,1,0,-163,1,0,0,2,343,2,1,0
56,9,1,1,0,589,1,0,0,1,26,3,2,0
46,1,1,0,0,44,0,1,0,9,-1,0,0,0
33,0,0,1,0,392,1,1,0,3,-1,0,0,0
45,0,1,1,0,251,1,0,0,2,-1,0,0,0
36,10,2,2,0,1316,1,0,0,2,-1,0,0,0
59,1,1,1,0,0,0,0,1,3,-1,0,0,0
37,4,1,0,0,22856,0,0,0,1,388,1,0,0
30,7,2,2,0,1785,0,0,0,2,-1,0,0,0
40,1,2,1,0,3571,1,0,0,1,-1,0,0,0
35,0,2,1,0,507,1,0,0,2,-1,0,0,1
53,4,1,2,0,4,0,0,0,6,-1,0,0,0
29,4,2,1,0,1502,0,0,0,1,-1,0,0,0
31,9,1,2,0,15,0,0,0,1,-1,0,0,0
38,4,0,2,0,637,1,0,0,2,343,1,1,0
52,1,1,1,0,6933,0,0,0,2,-1,0,0,0
43,1,1,0,0,1211,1,0,0,3,-1,0,0,0
29,9,2,1,0,115,0,0,0,1,-1,0,0,0
61,6,0,2,0,6610,0,0,0,2,-1,0,0,1
43,1,1,0,0,7727,1,0,0,8,-1,0,0,0
38,6,1,1,0,10855,0,0,0,2,-1,0,0,0
39,7,2,1,0,445,0,0,1,1,-1,0,0,0
32,0,1,1,0,0,1,1,0,1,-1,0,0,0
44,1,2,0,0,1593,1,0,0,3,-1,0,0,1
36,4,1,2,0,521,0,1,0,2,152,1,1,0
75,5,1,0,0,1413,0,0,0,2,188,2,2,1
58,7,1,0,0,65,0,0,0,1,-1,0,0,0
35,7,1,1,0,39,0,0,0,1,-1,0,0,0
34,9,0,2,0,1242,1,0,0,3,-1,0,0,0
37,4,1,1,0,31,0,0,0,4,-1,0,0,0
44,4,1,2,0,-692,0,1,0,2,-1,0,0,0
28,4,2,2,0,682,1,0,0,1,-1,0,0,0
48,0,1,1,0,-582,1,0,0,2,-1,0,0,0
48,9,0,1,0,168,1,1,0,2,361,1,1,0
29,7,1,1,0,690,1,0,0,2,316,1,1,0
31,2,2,1,0,937,1,0,0,3,-1,0,0,0
47,9,1,1,0,0,0,0,0,2,-1,0,0,0
38,7,1,1,0,433,0,0,0,1,-1,0,0,0
36,1,1,0,0,711,1,0,0,2,-1,0,0,0
58,1,1,0,0,1965,0,0,0,1,-1,0,0,0
59,4,1,2,0,2540,0,0,0,5,-1,0,0,0
43,1,2,0,0,181,1,0,0,1,343,2,0,0
31,9,2,2,0,948,1,0,0,2,-1,0,0,0
42,10,1,1,0,0,1,0,0,3,-1,0,0,0
31,4,2,2,0,498,0,0,0,2,-1,0,0,0
49,4,1,2,0,5887,0,0,0,3,293,2,0,1
36,4,1,2,0,324,0,0,0,4,-1,0,0,0
33,4,1,2,0,0,0,0,0,2,-1,0,0,0
57,9,1,2,0,-1,0,0,0,2,-1,0,0,1
30,1,1,0,0,0,1,0,0,2,-1,0,0,0
35,4,2,2,0,71,1,0,0,12,-1,0,0,0
93,5,1,1,0,775,0,0,0,2,13,9,2,1
32,9,2,2,0,932,1,0,0,1,318,1,0,1
34,4,1,2,0,1310,0,0,1,3,158,7,1,0
59,1,1,0,0,625,0,0,0,1,-1,0,0,0
46,1,0,0,0,2775,0,1,0,1,-1,0,0,0
33,1,1,1,0,0,1,1,0,1,-1,0,0,0
33,0,0,1,0,1,0,0,0,2,-1,0,0,0
37,1,0,1,0,-333,1,0,0,1,-1,0,0,0
30,7,2,1,0,370,0,0,0,1,-1,0,0,0
41,3,1,0,0,188,1,1,0,14,-1,0,0,0
33,0,2,0,0,-258,1,0,0,2,-1,0,0,0
32,1,1,0,0,-454,1,1,0,5,355,2,0,1
33,9,1,2,0,1126,1,0,0,1,490,5,1,0
53,4,1,2,0,-1,0,0,0,2,-1,0,0,0
35,10,1,1,0,1,1,0,0,8,-1,0,0,0
44,9,1,1,0,339,1,1,1,3,-1,0,0,0
30,4,1,2,0,302,1,1,0,1,-1,0,0,0
32,9,2,1,0,0,0,0,0,2,-1,0,0,0
25,1,2,1,0,330,1,0,0,1,-1,0,0,0
37,7,0,1,0,398,1,1,0,2,-1,0,0,0
30,7,2,1,0,211,0,1,0,3,-1,0,0,0
32,4,2,2,0,28,0,0,0,2,-1,0,0,0
39,2,1,1,0,0,1,0,0,10,-1,0,0,0
30,1,1,1,0,2,1,0,0,1,-1,0,0,0
46,7,0,1,0,124,1,1,0,4,-1,0,0,0
44,1,2,1,0,633,1,0,0,1,-1,0,0,0
53,9,1,1,0,284,0,0,0,1,-1,0,0,1
40,1,1,0,0,4436,1,0,0,2,-1,0,0,0
31,7,2,1,0,1629,1,0,0,2,-1,0,0,0
37,0,2,2,0,2505,0,0,0,3,-1,0,0,0
69,5,1,1,0,426,0,0,1,2,185,2,2,1
33,4,1,2,0,1323,0,0,0,2,106,1,2,0
39,1,1,1,0,498,1,0,0,4,-1,0,0,0
38,7,1,2,0,-121,1,0,0,1,-1,0,0,0
53,5,1,0,0,3975,0,0,0,2,-1,0,0,0
33,0,1,0,0,499,0,0,0,3,-1,0,0,0
40,6,1,2,0,1603,0,0,0,1,-1,0,0,0
37,7,2,1,0,1175,1,0,0,2,-1,0,0,0
34,1,1,0,0,0,1,1,0,29,-1,0,0,0
35,1,2,2,0,1830,0,0,0,2,-1,0,0,0
43,4,1,1,0,10273,0,0,0,2,-1,0,0,0
37,9,1,2,0,341,0,0,0,3,182,3,2,1
26,7,1,1,0,44,1,1,0,2,237,20,1,0
32,0,0,2,0,-2,1,0,0,3,168,1,0,0
37,7,1,1,0,1785,1,0,0,4,-1,0,0,0
30,9,2,2,0,1289,1,0,0,2,-1,0,0,1
53,4,1,0,0,1925,0,0,0,1,-1,0,0,0
33,9,1,1,0,1450,0,0,0,1,-1,0,0,0
46,7,1,1,0,244,0,0,0,2,-1,0,0,0
36,1,2,0,0,263,1,0,0,2,337,2,0,0
30,9,2,2,0,6619,1,0,0,8,-1,0,0,0
32,4,1,2,0,1388,1,0,0,1,105,1,2,0
37,4,1,2,0,1330,1,0,0,2,261,1,0,0
40,0,1,1,0,0,0,0,0,2,200,2,0,0
33,9,0,1,0,488,0,0,0,2,-1,0,0,0
50,1,0,1,0,571,1,0,0,4,-1,0,0,0
29,0,2,1,0,3432,1,0,0,2,-1,0,0,0
35,4,2,2,0,75,0,0,0,5,-1,0,0,0
32,7,2,1,0,-55,1,0,0,1,-1,0,0,0
33,1,1,1,0,370,1,0,0,1,-1,0,0,0
49,0,1,1,0,326,1,0,0,2,-1,0,0,0
25,0,2,1,0,425,0,0,0,1,-1,0,0,0
35,1,1,0,0,914,1,0,0,9,-1,0,0,0
38,9,1,2,0,-3,0,0,0,3,-1,0,0,0
36,4,2,2,0,72,1,1,0,7,-1,0,0,0
56,5,1,0,0,9367,0,0,0,2,-1,0,0,1
57,9,1,1,0,6362,1,1,0,1,-1,0,0,0
37,9,2,1,0,864,1,0,0,1,-1,0,0,0
35,4,1,2,0,16,0,0,0,1,-1,0,0,0
41,9,1,1,0,2185,1,0,0,4,309,4,1,0
37,0,1,0,0,214,1,0,0,1,-1,0,0,1
26,1,2,0,0,3342,1,0,0,4,-1,0,0,0
38,2,1,1,0,0,1,1,0,2,-1,0,0,0
48,0,1,1,0,2707,0,0,0,2,-1,0,0,0
47,7,2,1,0,3644,0,0,0,2,-1,0,0,0
71,5,1,2,0,4388,0,0,0,1,183,3,1,0
42,0,1,1,0,1450,0,0,0,2,174,1,1,0
24,8,2,1,0,7,1,0,0,3,-1,0,0,0
66,5,1,0,0,2173,0,0,0,1,181,5,0,0
51,4,2,2,0,1565,1,0,0,3,-1,0,0,0
57,4,0,1,0,3625,1,0,0,3,-1,0,0,0
34,7,2,1,0,49,0,1,0,1,-1,0,0,0
32,9,2,1,0,4110,1,0,0,3,-1,0,0,0
36,4,2,2,0,1339,1,0,0,1,-1,0,0,0
37,4,1,2,0,8564,1,0,0,2,347,1,0,0
55,2,1,2,0,82,0,0,0,1,-1,0,0,0
35,9,2,2,0,670,1,0,0,18,-1,0,0,0
51,4,1,0,0,192,0,0,0,3,-1,0,0,0
41,3,1,2,0,783,1,0,0,2,-1,0,0,0
37,9,1,1,0,275,1,0,0,1,-1,0,0,0
45,4,1,2,0,54,1,0,1,3,-1,0,0,0
59,1,1,1,0,-278,1,0,0,2,-1,0,0,0
27,10,2,1,0,0,1,0,0,6,-1,0,0,0
59,0,1,1,0,6264,0,0,0,16,-1,0,0,0
60,0,0,1,0,-41,1,1,0,1,262,1,0,1
69,5,1,0,0,324,0,0,0,1,189,4,2,0
37,0,0,1,0,241,1,1,0,25,-1,0,0,0
41,9,1,2,0,-762,1,1,0,1,-1,0,0,0
36,4,1,2,0,2660,0,0,0,2,-1,0,0,0
33,4,1,2,0,22867,1,0,0,2,92,3,0,1
38,4,2,2,0,1515,1,0,0,1,110,5,0,0
34,1,1,1,0,504,1,0,0,2,-1,0,0,0
36,10,1,1,0,352,1,0,0,2,-1,0,0,0
20,8,2,1,0,829,0,0,0,3,202,2,2,1
49,9,1,2,0,-129,1,0,0,1,-1,0,0,0
49,3,2,0,0,1158,1,0,0,3,-1,0,0,0
35,4,2,2,0,18111,0,0,0,4,-1,0,0,1
54,5,1,2,0,4104,0,0,0,8,-1,0,0,0
54,4,1,1,0,2508,0,0,0,8,-1,0,0,0
48,1,1,0,0,343,0,0,0,1,-1,0,0,0
32,9,2,1,0,-170,0,0,0,1,-1,0,0,0
32,4,2,2,0,586,1,0,0,4,-1,0,0,0
48,7,1,1,0,194,1,1,0,6,-1,0,0,0
38,2,1,1,0,65,0,0,0,1,-1,0,0,0
38,1,2,1,0,13156,1,0,0,4,331,1,0,0
31,0,2,2,0,-218,1,0,0,15,-1,0,0,0
37,2,1,0,0,-204,1,0,0,1,-1,0,0,0
38,1,1,1,0,5830,0,0,0,3,-1,0,0,0
62,4,1,2,0,0,0,0,0,1,-1,0,0,1
37,9,1,1,0,430,0,0,0,4,-1,0,0,0
45,1,1,0,0,85,1,0,0,1,-1,0,0,0
33,9,2,2,0,443,0,0,0,5,-1,0,0,0
31,9,2,0,0,449,1,0,0,4,252,1,0,0
39,9,1,2,0,1524,0,0,0,1,-1,0,0,1
53,4,0,2,0,6649,1,0,0,1,-1,0,0,0
32,4,1,2,0,141,0,0,0,2,-1,0,0,0
33,3,1,1,0,0,1,1,0,13,-1,0,0,0
31,1,0,1,0,-277,1,0,1,2,-1,0,0,1
44,1,0,1,0,532,0,0,0,2,-1,0,0,0
31,2,2,2,1,-405,1,1,0,2,-1,0,0,1
54,1,1,1,0,2255,0,0,0,6,-1,0,0,0
